method,cor,imp_V0,pval_V0,imp_V1,pval_V1,imp_V2,pval_V2,imp_V3,pval_V3,imp_V4,pval_V4,imp_V5,pval_V5,imp_V6,pval_V6,imp_V7,pval_V7,imp_V8,pval_V8,imp_V9,pval_V9,imp_V10,pval_V10,imp_V11,pval_V11,imp_V12,pval_V12,imp_V13,pval_V13,imp_V14,pval_V14,imp_V15,pval_V15,imp_V16,pval_V16,imp_V17,pval_V17,imp_V18,pval_V18,imp_V19,pval_V19,imp_V20,pval_V20,imp_V21,pval_V21,imp_V22,pval_V22,imp_V23,pval_V23,imp_V24,pval_V24,imp_V25,pval_V25,imp_V26,pval_V26,imp_V27,pval_V27,imp_V28,pval_V28,imp_V29,pval_V29,imp_V30,pval_V30,imp_V31,pval_V31,imp_V32,pval_V32,imp_V33,pval_V33,imp_V34,pval_V34,imp_V35,pval_V35,imp_V36,pval_V36,imp_V37,pval_V37,imp_V38,pval_V38,imp_V39,pval_V39,imp_V40,pval_V40,imp_V41,pval_V41,imp_V42,pval_V42,imp_V43,pval_V43,imp_V44,pval_V44,imp_V45,pval_V45,imp_V46,pval_V46,imp_V47,pval_V47,imp_V48,pval_V48,imp_V49,pval_V49
0.5*CPI,0.8,0.12791880769907565,1.587523460698774e-08,0.06250207229037413,1.087036580014571e-07,0.002957720294309689,0.09336145218295577,0.0008778348563960625,0.18218663920018255,0.001416552330507737,0.2510222824989364,0.0013994879507711233,0.21254328132782402,0.00040961837816714245,0.15830473757154895,0.0002783319322159381,0.19699445625878614,-0.00015248956141036143,0.2925952914628458,-0.0002674475537754062,0.4224943665481643,-2.855524941638594e-06,0.16129472774760278,-0.0003870387740015765,0.4350942820920654,0.00017155140785066376,0.3425158045360095,-0.003067626004056769,0.37013982319534455,-0.001891046769612376,0.2913727942253615,-0.00022649382442159995,0.36131154186551473,0.0033891032455786395,0.16974940919719403,-0.002795482194059788,0.23940029559900078,-0.000792187630909306,0.3909780703700999,0.0002578061879536877,0.25592578725657034,-0.0004040866216602328,0.41397309394416226,-0.0006819412276315279,0.2050577528474323,-0.00024994949889224155,0.37965304971623304,-0.0016853033132157266,0.3925895909007685,-0.002639856070133632,0.3928254141068778,-0.0013443681758588625,0.22306306665303244,0.002176302214581345,0.1997583097086314,-0.0004749171100066942,0.31828673397839885,0.0003095058793073695,0.24687058936150882,0.0011071393773104039,0.3176175288436429,0.00011486582750805866,0.13648466234055848,0.0001340037704408261,0.3663117772274814,-0.0005678310064575439,0.439745403219706,-0.0012698172562322452,0.3807700820021239,-0.0010084367502705082,0.19755223671969752,0.003036975222284369,0.17004740873319585,0.000247729820715288,0.32892684089068863,-0.00298727321122699,0.34898048120006814,0.00027834383398883157,0.2612218532410732,-0.0007296020355101859,0.24560233750745242,-0.00010267687756181186,0.3870592784238325,0.0003616345142437849,0.3132428573089475,0.0008901950713463896,0.1306221939273934,-0.0008507542847733305,0.3185510816709487,0.0004379621129640964,0.19645467867854888,-0.0005636421917336157,0.3961196692812718,-0.0032264253238496613,0.4454907763903725,-0.003047100717275604,0.4051318754189023,-0.0002632410521966827,0.24442585543324058,0.0028704480121014794,0.2747058989743334
PFI,0.05,0.6817758205653028,7.085974175200125e-14,0.7285074967016136,1.6765875342049537e-10,0.01603029116195979,0.12386579600171857,0.05877640108060109,0.010354061849221313,0.09212323030060242,0.04702531926651839,-0.005500574150813385,0.5204393941274548,0.004294139770929997,0.3909633955587696,0.007840213823683984,0.2729447057328998,0.014916288788514817,0.2672096967161343,0.025730194149754092,0.5025374090091703,0.004146834483876149,0.626184738917057,-0.0012751992338860497,0.5898475416065778,0.009041813643520268,0.5516816418186113,-0.0017784405385950467,0.6567262330992862,0.0012751913211624252,0.3406422991686637,-0.0029892357600136634,0.45435774039288557,0.00683024929657698,0.19509543846449479,-0.02015477810368937,0.5067701264577307,-0.000874789793873069,0.45440698421551623,0.03702751324218393,0.24046928321599148,-0.002967706247856263,0.3610621579691624,-0.0050620581861041325,0.7233479682450119,0.01225074570371459,0.19436572712007016,0.011885051044166435,0.47787841621041927,0.023458572459373096,0.44441860977521586,0.017688714373162367,0.4826388967814692,-0.000758995560494821,0.3938970433832103,0.02291163505370663,0.2786718942020494,-0.0007421333110073421,0.39909094791654653,0.0010326335643149496,0.35257204949034743,0.005149205811278644,0.6933677493660768,-0.003508629908868365,0.47705383116851996,-0.0025619613161840618,0.43297016810252825,-0.0024450419439888934,0.5479193860949539,-0.003370674671679116,0.5296607542067833,0.017551956671015542,0.4447997469164764,0.013449285570665829,0.3675757599990302,0.004250635696567224,0.3169738616435223,-0.0064572479649299165,0.44577757090510994,-0.00878832558541601,0.6211212578598382,-0.007002586009370895,0.5295668088653338,0.05580322981783168,0.3353040017803053,-0.014372127379498724,0.30931918930696195,-0.026586725469996044,0.6082003586108089,0.0007177544011358964,0.25203898155417837,0.013776595881810039,0.3629810350476739,-0.02365951725998126,0.8383919978810912,0.0061625860706458,0.46290203442977607,0.010301511743832571,0.31619284145608706,0.0034379930957021934,0.7042247568838026
PFI,0.1,0.9687313287848497,8.255535258949741e-09,0.7937051944301424,2.6732576381897046e-08,0.1548279550213086,0.05614060563462723,0.009123398842867784,0.14590855068592032,0.10759072170558567,0.07274472935590698,-0.006694232648111367,0.4076209639672639,-0.011986078902970427,0.5435202934808129,0.004630170274043958,0.41161333079851925,-0.03752260091660362,0.6455826997115234,-0.06640041366774953,0.42275154768204326,-0.0015380049819004272,0.7545425961211285,0.005862488716662207,0.49874181463023937,0.014267942682971798,0.21267427753256468,-0.010452067405323711,0.4593893794253563,0.018501664273527996,0.5806887350031102,-0.03139961154572037,0.5777755460995626,-0.04224013348628639,0.5057925385501959,-0.08883152977183506,0.8660587984428247,-0.035869341841223784,0.34677051904009154,0.004339365766758815,0.6925448921249053,0.04522199302063955,0.5020015900413167,0.012087771470046384,0.34436956516590556,-0.06920394153016673,0.46767492829282353,-0.007358218712152427,0.49100704609648593,-0.01808053296384604,0.7182833615715394,-0.03992742635158775,0.7707184108128797,-0.05273907067052844,0.9611215140531111,0.060256614929807,0.5388858626659653,-0.009299524870399619,0.42048220768578254,-0.026142190758916224,0.5256836415763145,0.006878734869485797,0.5016644912683756,0.009629389631249778,0.3292187095589827,0.0043624417542295945,0.33715602905304526,0.013942339583122788,0.6358954406792641,0.022275665846480053,0.6800818456550269,0.015649270831054014,0.3249963271871845,0.005523247862337799,0.4418094605578854,-0.019857960023361217,0.8860802481854289,0.019771835611872294,0.32340948655518964,-0.00766283454504868,0.5873994182266116,0.007864110408392312,0.656668728333211,0.06461952711458302,0.49227353623369513,0.019147925565404737,0.5881816054675075,-0.03871295736860866,0.8892783454559969,-0.005600663681633536,0.8510863628198422,0.01723720457283,0.3649407303759776,-0.005561127789298746,0.820994528172219,0.04606749086463096,0.27790869603109136,-0.025508420245288186,0.49414470954927653,-0.01603211621591452,0.3405338730466337
PFI,0.3,1.1503435221902583,2.0419669670952763e-11,0.9486288374700401,4.6185796077606665e-10,0.1612369888309309,0.055490174913082474,0.2785164226053278,0.15958894490059866,0.15486939478189432,0.29180281984771517,0.0022805639310599884,0.466476022111392,0.014222209706023307,0.5179812887823102,-0.05937213788136354,0.718731580955214,0.02469364743675557,0.163060150688634,-0.04781188997744683,0.749321872864188,0.07068435863333734,0.3449650054911671,-0.04010265281944305,0.8953702416305441,0.0283606259406339,0.27794932711297426,-0.056220741128198644,0.7369931281101918,0.0036039553479328373,0.4575029597822936,0.10326402974154164,0.2328798134350353,0.001118974205734681,0.4249554021213874,0.04005260876268761,0.18050491228734045,0.021261175213104496,0.3449912915074702,0.0287483692505115,0.47120903952694937,-0.04875152471603901,0.7117786660908917,-0.008482623763654988,0.822450735980675,0.01161593031857176,0.3319871361874302,0.004895034781032097,0.5232230359898173,-0.017551480734987846,0.7732582096501657,0.0026277880568322735,0.5226871073808748,-0.020316547796389355,0.6518678046079514,-0.03450914453565193,0.8832595978692995,-0.09102651570402961,0.5509006662732092,-0.02065527935867438,0.7334917246626756,0.0019800329342520933,0.4863298857587309,0.011862836978046033,0.28615032240143307,-0.04940012951321148,0.6856194552512938,-0.008683641361950297,0.8382241223222326,0.0398448254870616,0.5928715893495684,0.09467025367532114,0.5130334406405777,0.011972437931244367,0.47775468862582665,-0.0643035684351308,0.6809582068722502,0.006744998105759053,0.5033915117890381,-0.023148711157670615,0.7461074305129558,-0.014367229719871689,0.6791432693219437,0.02409429979528691,0.6400262343300169,-0.05753498054254202,0.6205781681659477,0.012870891570378575,0.5101482895979292,-0.1354555450228297,0.8977924868316861,-0.012941328529945369,0.7973486341874054,0.050151310222037386,0.27101918626271776,-0.018289959908069184,0.3581730513768537,-0.05017315889251745,0.35603175596760106,-0.010097884697354544,0.6767675488376567
PFI,0.5,1.8575379037499966,6.309615421839287e-14,1.7551941845324284,1.0798140885723914e-12,0.19124805047292284,0.28773581864339004,0.1307070206651296,0.051916765424394454,0.005886947186580954,0.138230127722076,0.009617204358509868,0.2972930780390273,0.002934001872753344,0.23196104464000855,-0.0019443342838309959,0.6907277044285567,-0.0021009538861620418,0.5817191064003713,0.011950798745583755,0.1623514955151672,-0.0008616069322094732,0.3348845032613036,-0.0028951880900814565,0.621919528960626,0.041848804444612496,0.3991973047005195,-0.03941106265145308,0.5027732712127869,-0.015360017101029537,0.4843516817491635,0.020638682009075926,0.2639286526493952,0.01039290742683406,0.28852590774609205,-0.02766821159160368,0.7135654983782146,-0.06072520950712143,0.6449654399538371,-0.01037423776469888,0.5827189737690174,-0.0047419294255394194,0.6746137738864566,-0.00962952556769957,0.4749787290762107,0.06017898274674701,0.21176556992442147,0.007795041744612773,0.47432438150846895,-0.015227098875369969,0.4576212802473487,0.022398316756946576,0.0604498570646427,0.03266622107175799,0.15320186966905794,-0.007168743903561056,0.3669179902072608,0.0003478804554851659,0.4967863585511529,0.016005435737650293,0.33562531589656136,0.007422181615330953,0.6608842253362734,-0.06529605808957642,0.46328695561939237,-0.03517801252149347,0.7586518902676274,-0.0032626926687841736,0.48345838430900323,0.026304080425162267,0.23420101145780609,0.004004933455115492,0.6111745176259489,0.0210841718987306,0.44485783027590464,-0.0014339956756666543,0.6340521693880032,0.023072881891648328,0.47885211046809756,0.01509938500080692,0.3072725137174552,-0.015708643093204216,0.5915549725892982,-0.004830719116977198,0.7134163827365049,0.015305484732390191,0.30648725782139274,-0.007815401869910331,0.5796100594165985,-0.00768435358453769,0.6060647370760952,-0.026662797351760855,0.5558204530312434,0.05939625696192338,0.017375165311373883,-0.0074600022725473,0.5465606176398217,-0.02234252008991789,0.799977777572232,-0.0017199559770243234,0.7592687003923582
PFI,0.8,1.7287863242050143,3.6363052591458613e-13,1.4834531608865504,3.718835674447414e-10,0.3439623242578756,0.00019886737895036114,0.04362412855404884,0.03471956848216112,0.0405171577571521,0.31851025632882923,0.011866901520809211,0.4222988892232662,0.008559288996878987,0.42586551897342395,0.004195991917655182,0.4177539568755493,0.006616148041148909,0.20584844153018447,0.004699171457478373,0.635156042363828,0.005323112837394055,0.22709996189588136,-0.0038574301903931342,0.7600479211717283,0.004681362328874972,0.12481388585500126,-0.017763484726286402,0.35177360665695634,-0.017108084013005793,0.6431198643152023,0.014452115642079537,0.36718719262101107,0.022128673305428736,0.2779164460045307,-0.005987979823081957,0.24061379414878362,-0.005953924850013263,0.754113617869289,0.002668847510633647,0.3012870538679013,0.01130164414398456,0.4806341072766277,-0.005895918946175624,0.5977782782040495,-0.006171856061416228,0.3578309037621307,-0.00772589320168453,0.5227563072178186,-0.009546975769523545,0.782237732998506,0.022329517552920484,0.246562371274446,0.018895213579118893,0.026621963174383936,-0.0026542553858234764,0.6035760682167128,0.008882936899187543,0.6183073480378083,0.05073040208473136,0.4590454000336114,0.0033361536793892616,0.07910684375985177,-0.0003770601416719016,0.8205961972279134,0.0013619181143304988,0.7865612999155807,0.00233959053777514,0.627421873493606,0.013558719221644372,0.17370750215947284,0.01448032774891668,0.33417994444302407,-8.87875547915686e-05,0.40793062709533306,-0.00676426943643598,0.6502800484577516,0.0019296924625268803,0.4512752137348689,0.0073605433679466824,0.22875646366783509,0.004166711615615728,0.32128369628676623,0.012198799053484895,0.41230477792132153,0.0048234740814659645,0.24844741330909567,0.006802917564404949,0.644064122023563,-0.0005577360191444988,0.4382407438677426,-0.001073393307215459,0.572101585049573,-0.002369236480310346,0.5607595984388574,0.006382468587795153,0.3629054076940573,0.00015659391712983972,0.4774612793136983,0.01833832979529429,0.25095669951236454
LOCO,0.05,0.6589805768305996,0.0007668061128891142,1.2106305697767397,0.11324867068687886,-0.1075685282189716,0.8937732896415774,-0.6379898564305915,0.4205991966044635,-0.13202101574165034,0.5554683800231661,-1.6427332745174827,0.33338429257193786,-0.404093103276386,0.6699274733914182,-0.10979342941974572,0.24816465616111102,-0.7652300426981022,0.9139260019689335,-0.12878501991144042,0.5505693746593003,1.1933918657361275,0.38300844001803014,0.6827925552660234,0.6367730773178408,-1.4582187639709847,0.9999805144589904,0.06931112811583712,0.6111856574075545,-1.8690810468808403,0.6677256355532905,0.369311702294056,0.38209782072166004,-1.8644572979868859,0.3399788426271975,-0.4258835582055948,0.8217217564529182,0.009867789085755826,0.7679002148465526,0.24222190218666442,0.48250578510723124,0.4837783305711657,0.665766743821036,0.557837274930321,0.4491382536096938,0.4917237660653505,0.3320793075183899,0.5222251747159441,0.345504800933273,0.08053641190144097,0.7245791112037326,-0.4768407390851556,0.6443763621151092,0.09617484840044384,0.43537300101354903,-0.2363776931249174,0.7933958947363124,0.2637561211121624,0.41181826073702194,-1.021356144972877,0.6826810690807555,-0.8009538356539454,0.5583469916848626,-0.32868098709754084,0.28545307234161504,0.406512200666313,0.3351154546840681,-1.7083527716223217,0.9935968694115889,-1.1692999794437273,0.9142014271916851,0.8243352767575667,0.0021334182397370056,0.6153663322393003,0.28977282228003376,1.1269779363349912,0.3333352648905679,1.0739496212645758,0.001283200219816057,0.7188833247345965,0.2343974293360179,-0.2606589068243508,0.6042259678867495,1.6442949141695948,0.1807338403295383,-0.5823076520626189,0.3313089750722283,-1.0440015415784463,0.7231140569350812,-0.07473053900375488,0.6359006005821708,0.178850417104909,0.4121135455634796,0.09579809145103894,0.7597141487635382,-1.1455953303822268,0.9999979442475155,-1.054419513089302,0.5603749083037034,-0.6672346013749634,0.6551785028117767
LOCO,0.1,3.4190394085943927,0.03354925435616755,-0.9895811614109647,0.6089673971206436,-0.3246122476723019,0.6619809964500166,-0.9449421959684916,0.39462953205773066,-1.0314802378555834,0.6190552189960912,0.4279715234267223,0.039902186732844215,-2.5652160822822623,0.9671353466286947,-0.905115490890389,0.901040018270828,1.7880786539949765,0.448139376161173,-1.8735761867435883,0.6661561300043887,-0.36205265561283895,0.5846165517423751,-1.4024173170060306,0.3340037730368855,-0.46160446679170725,0.9665465463718788,-0.3142753032461458,0.2740659010539784,0.25997157567592066,0.049738992449972964,-0.11677894338549057,0.21307399432311266,0.5678849963243301,0.38810002451765124,1.335678535770407,0.02485351064855571,-3.004980640288924,0.3341352004134402,-2.1758297441784937,0.9400340430500806,-1.5403801338839807,0.3344608183643135,1.3305916696095397,0.09187618901391573,-1.5079523453984824,0.8113365158699296,-0.02463944077547992,0.5535068988208117,0.33171088401380694,0.34165033720871096,-1.1176159945329809,0.662061883930195,1.8857011656879552,0.4368012326812051,0.026733232556869994,0.484971134191607,0.4594067924917302,0.6874014229100162,0.11361432202570708,0.3584298894224986,-0.28196158560367107,0.7397354870458637,0.011524922975184433,0.4932978411430292,-0.15111831091915776,0.5552053273636858,0.8916807548382474,0.5804108798063434,0.5101714889388822,0.36040071959154124,-1.6714157494000308,0.993883302724323,1.1216201846151854,0.07205858080241719,-1.2454500474527497,0.957259813813663,0.8887608185949167,0.6685929519757624,0.5426206514851881,0.6904841548069367,-0.1957911754182863,0.7268304057327815,2.490591451811234,0.33334327781871415,-1.8410035171755896,0.999338692258207,-0.2756335359470193,0.5450403861765059,2.6254915759895865,0.666356139643874,-2.502743062239163,0.9999999999994718,-0.7555523573102682,0.6632676439660673,-1.484237390597946,0.6135281757146166,0.18760300058116183,0.4832063218946643,-2.05659371620472,0.3338040401744052
LOCO,0.3,1.8398278470296794,0.018546393510133576,2.5537333001427265,0.006658578210449795,-0.7067984311271513,0.9491193340019428,1.4593919960475785,0.2502135659577155,1.0562380501976998,0.3144657885087903,3.662348432041875,0.6601542898947012,-4.0387810753048905,0.3490248509612396,2.071293946261012,0.450451063719145,-1.045628172391772,0.6346832451480277,-0.26728494567684885,0.49951534306222223,0.7180032075098207,0.030812230291620425,-2.936211529396023,0.6504641274548584,-1.714268475422698,0.5246277950698164,0.8965868938895931,0.3366117117618801,-3.238180903276098,0.9182222348802731,-3.524763516297935,0.7208028381783205,-0.13804574847306136,0.5234879230636246,-3.787968800562101,0.6587399824809094,2.557387127867152,0.14156393716204768,-1.6896073242003764,0.6715153548930025,0.8787115690600384,0.5455543896332998,0.16417020613278702,0.20966562239031472,-3.0523308456317353,0.9904323376673296,-0.7296148656804557,0.960517839708732,0.15458509885954316,0.7550356549674614,-1.4611552053400696,0.36761524524768735,2.1313503878956737,0.569909332401234,0.07290227727523801,0.3922631390361118,-2.018163959605656,0.37520697115683355,0.6502840950826994,0.1871831999519642,1.0677493374123412,0.5594662738503962,0.3930837056414859,0.6292709410776172,-0.8477529395746184,0.3829300031702348,-0.9658689735273613,0.9896293658963905,1.8328006439833222,0.13224276549996175,-0.2307250794402195,0.27229693551492823,-4.031303426362454,0.7552032019862444,0.17231019843609086,0.769636026761048,-1.5021237812136918,0.5088757300995108,0.40772189855458424,0.32090381011677876,-3.584581735760775,0.33658122489766723,-2.3911787361284342,0.5899851913907498,0.8770600821646358,0.3461386904732886,-1.6158962187483736,0.3410299197391816,1.52086577826054,0.0006640521199881381,-0.1011987992442435,0.5369102449719263,0.575196601000174,0.5378753492504557,-0.8442272578269002,0.9385647717160868,0.8532910671366207,0.3579638388702283,1.7908405044130309,0.1689208609643724
LOCO,0.5,-0.1308130555188971,0.26836254628530576,1.364169526554556,0.5978269213892486,-0.8554594957643162,0.9230088661220222,1.425295163734951,0.3412088362606518,0.914883806560109,0.32203462289034085,-0.07406780967630615,0.6747739586894589,1.1970284803973184,0.3514935886649476,0.6172181172434795,0.2834256781566075,0.535196542570187,0.1419412247390599,-0.6271656912188587,0.5972055520895617,-1.0705119130350198,0.8427777265229178,0.7063176118517851,0.6014826311567765,-0.5021438118007152,0.5432168371439727,-1.305407395783493,0.6640319776441699,1.2748032607823374,0.1417288566021971,-0.36665383539183716,0.8825986904153099,0.28587196478304117,0.40085901973194754,-1.192410749101379,0.3477646209689976,1.1268897107685074,0.2933880309718469,-1.8211124538380077,0.5840169397833279,0.291220842131184,0.7209178394793344,-1.2291725797368729,0.9997739609078453,0.98944044943439,0.3517562818516813,0.7884828092352718,0.5578732535130622,-1.1553538350423462,0.7448961800806319,1.228495538802424,0.3270079967331075,-1.566106890091175,0.6684166570093855,0.07511339976681104,0.4606044262938365,0.12576208238773856,0.19024312364660156,-0.7650020529284787,0.8951089651705532,0.6387416036420421,0.2294691486757641,0.6793918938505996,0.045242845578755124,-0.7244252453278607,0.6801370622003496,-0.7018376899938582,0.6283484761394038,0.20141955729905314,0.6317496488699997,0.05163433430121766,0.49767204102217005,0.7754801358502085,0.15771920379679724,-1.1705522267632136,0.9928083217906114,0.5249496161892635,0.33186905468562583,0.828143704855348,0.18322462784079654,1.5280676025024693,0.004428416806296465,0.2883295172918743,0.5593736564813491,-0.9623120780466908,0.40887041232265364,-0.941193230802549,0.6605037008788307,1.7281886380397875,0.30874616265717203,-0.10739085024667672,0.3460742176464619,1.5797581026321006,0.6494893355322309,0.24076447924219918,0.5259912377563476,-1.233385257295969,0.46155552124225296,-1.1280364350495853,0.6600226917064224
LOCO,0.8,0.18659140318920828,0.157877930204338,0.640297120146236,0.07488757336766248,0.283094010615592,0.2756616389536769,0.11383000093849785,0.08317229737053367,0.02227738946084696,0.19490956841199195,-0.36753566438670504,0.7801325569129073,-0.4488848959314624,0.3442319591117206,-0.3077820761465651,0.547668586089696,-0.2505423863582874,0.6665722451672841,0.0191605741071248,0.4812450116598785,-0.1349799272374661,0.8739786039097686,0.3100045570694946,0.00065864412693258,-0.09719326766746968,0.6892742667987977,0.30156012688616896,0.314073055902614,0.04700912320547406,0.677705986525966,0.2096730778753908,0.41262943323759166,-0.30825308410901775,0.6670346381596283,-0.18549613433735332,0.6138638956041083,-0.33698906277113966,0.46874189685050566,-0.05633798111646176,0.7521643437271871,0.19639109409660852,0.27926614852334863,-0.06987361982809037,0.3728501017476142,-0.10290866642906846,0.9001399299110024,-0.2247712117406361,0.9873134926505871,-0.3014312799876819,0.6641994105639588,-0.3524095673119992,0.8452435975952103,0.5495951691732007,0.10922068619397765,0.16989292452285293,0.3341330903355205,-0.32370566969940956,0.7866712996864531,0.2056848999793784,0.602548946059426,-0.20609857047597782,0.9780046225451614,0.1868379115713661,0.5089043554673999,0.2927042094262347,0.2806534938726435,0.1401964934677783,0.38204961548844457,0.11222684803277058,0.3429143086683788,0.04477041125628307,0.34429189420173634,0.22411955196554234,0.045435579977727694,0.21057737114918,0.4393521889273702,0.20942071408138993,0.3075759150072525,0.6392124747409321,0.3156509209039091,0.06414473964733543,0.16968529186629983,0.07377336467925247,0.5832982349099642,-0.13272520717023722,0.9674343946740265,-0.1620529607021251,0.6275401793539307,0.24687019088301662,0.07549444761687403,0.1921613471104631,0.6565620693823484,0.10803177927665064,0.15745105836855372,-0.28657112655265715,0.680291216290804,0.16684921829800517,0.3416241738776687,-0.2566660588949606,0.6331644499432233
Robust-CPI,0.05,0.4211917919346246,2.8602387603663283e-08,0.4477127163873817,3.4792510110903045e-06,0.010365906704378196,0.20057206502214406,0.03589516962503366,0.06188935967672581,0.03603324428007715,0.10168718542089601,-0.0064964574385651085,0.5634633641910518,0.0017799411239502007,0.4562647018987577,0.0009256126171975235,0.4133365033938422,0.01108561712572793,0.37063593500897085,0.010772456805873586,0.6082759549498544,-0.001139598361776103,0.6999604882904856,0.0004019847364527564,0.6796026083980753,0.0038785239040867335,0.6333843924279934,-0.0019321265259388963,0.760749589086367,-0.006801220880608446,0.5227105057811964,-0.004921146160678158,0.6227749933108335,0.0037419749168320234,0.3991715304933321,-0.019869154277258896,0.6109444969686494,-0.011015239329874539,0.5793659067173031,0.016435704675383227,0.3553332371953509,-0.0038682433460003438,0.5436958621855472,-0.004617365180753809,0.8392085166057357,0.0016821774569561725,0.4197923238418205,0.007272621215013084,0.5942517962783687,0.007982328636525697,0.48441806900192214,0.007238491055332166,0.5637773290927,-0.0024573081186575673,0.5204149793033803,0.015158276619631591,0.3639012277460807,-0.0005392876199321499,0.49656161686098715,-0.0012818044588385543,0.4972617049284481,0.00041943963520368606,0.8054774550920327,-0.00446938003437912,0.5068335276195656,0.0005370242392080289,0.4539246733937067,-0.0022191107280457225,0.7156016688712248,-0.0024449369297374194,0.6765283685363872,0.010905751132160373,0.48378233992526565,0.006683130446199169,0.45915242792573135,0.001719201398640709,0.38592989239269987,-0.01011539234462643,0.6126559113659248,-0.007996862947857411,0.6538026206842755,-0.01683358529220929,0.6717696078031283,0.03400963755453036,0.4876104459418377,-0.017886794025113957,0.4058391838142754,-0.023755005075184008,0.7592647823258274,0.00032335013723745445,0.33880664550913764,0.005037300586474282,0.4633314098332259,-0.02087315381286511,0.8942543442488469,0.002026977627170211,0.5166960869247276,-0.00016545187792009158,0.38364567739009875,0.00046643480138327674,0.7865912549411993
Robust-CPI,0.1,0.6039212105050966,7.929035986784506e-06,0.484268503176422,8.258572402665781e-06,0.09801470700553731,0.08956262836334077,-0.019406354088058294,0.29450623008556925,0.047750850656690436,0.11203341770205755,-0.01702499249209576,0.7501102294843227,-0.009058580832049471,0.5671114207049689,0.0010144236594317835,0.5263190015023855,-0.03967809145604231,0.7108754854009514,-0.06881258384873401,0.5289920062301792,-0.00660487484405138,0.8355568838940148,0.0035932682779454403,0.6542357412497434,0.008633737909889888,0.33283145065967973,-0.006797679687518908,0.5671212825644962,0.01255227863098336,0.6522826304950141,-0.029318382293915084,0.7240538049876706,-0.033132866412253104,0.5557191028766799,-0.0926560472895716,0.8971068801835377,-0.02768374145822136,0.4872955521310822,5.115027358961428e-06,0.7422681091293835,0.037240442500519395,0.5532237539940936,0.010907314402309696,0.4559101922774102,-0.06214794986547757,0.5580913683219433,-0.00957650582930743,0.5518564756536088,-0.024218193463184684,0.8683649512172984,-0.03608925228135256,0.8610261160533486,-0.05884736049507771,0.9806086686390715,0.04296612391221309,0.5418733319321236,-0.010353023980862915,0.5504661911978823,-0.027479025757967263,0.608175484179888,0.005208390821857284,0.6289286954579956,0.008061422634802468,0.3954852868876677,-0.003290268109517744,0.4227883102881004,0.008315436214022847,0.6948649473939803,0.01321409355557107,0.7260638744909664,0.006705453218586702,0.45019937199895893,-0.007782640687790024,0.5315106242620657,-0.018337323403626753,0.9091871234637755,0.0024659235031185764,0.5180574423875257,-0.01512323983320674,0.7402070450413327,-0.002017274968819451,0.7641378224750146,0.034602966321458845,0.6135410167876356,0.006105912261272967,0.687857120938081,-0.06450817025453293,0.9798550215454532,-0.011564612208268328,0.9083153068420733,0.0013029415194667844,0.4621462033734092,-0.011182210555022536,0.8715407081192155,0.030089406849300913,0.3988817866858395,-0.029650498094326898,0.6252505447046063,-0.010489179123586658,0.395159657855476
Robust-CPI,0.3,0.3727775185917124,8.766347888472069e-06,0.5008319563078535,3.6030224548785155e-06,0.08852532999123935,0.3565216784499886,0.1306333958086044,0.3265644673025695,0.06566491687286397,0.5231387796951411,-0.0026819770921386768,0.49986735387088155,-0.00856523367736506,0.7453976687266597,-0.046245736787514855,0.732009056159041,0.01238297521725711,0.2588384400467867,-0.03664885609106236,0.7959822392060223,0.003678443873438976,0.511034982878271,-0.029646952700182343,0.9601430702123241,0.016045806121190286,0.3889310983027589,-0.06009714171972848,0.7033650318049589,-0.00800012798278153,0.6522243867083473,0.03964579178082895,0.5160434937669456,-0.0010404143922553353,0.5031096092569378,0.007187885265738311,0.3271316738002873,-0.0035406056897723972,0.6100058590884294,0.005481552651161607,0.5846103528831575,-0.005577655272199376,0.6345209798731957,-0.010581593494855141,0.8885358947979269,-0.00015552676102248493,0.5304607986518465,-0.007244647617302655,0.661208271935255,-0.01888471479620162,0.8508580682725757,0.001534112176840911,0.6114136963985728,-0.016395441516572865,0.6333679906901185,-0.03698576920984365,0.9473142497215153,-0.08256896058398945,0.5631396427780699,-0.008947890491650035,0.8464509609071207,0.0004903765729699816,0.5670001650358523,-0.0046076446961624265,0.6086484145520301,-0.03505945031793433,0.8066849522753168,-0.01359185656055359,0.93461081054506,0.024039396509430547,0.6337307843485576,0.02935125592386838,0.6745462980028625,-0.014403187253697769,0.5845156137791249,-0.047845125468604324,0.8977980359980307,0.007146590232506029,0.5425421395789298,-0.01360673597260479,0.7087845813569835,-0.01480026363789788,0.7801879023730767,-0.010822286509083151,0.7531736202715464,-0.04475734766506191,0.69712395316299,-0.0016080085033871945,0.7372395907955932,-0.07812955066021225,0.9391015756942763,-0.013478119383147847,0.7949575579553212,0.019962678103235442,0.4857350331401987,-0.02102899353533898,0.6142708797821012,-0.04783976075975109,0.4591081313209056,-0.01009784684640116,0.7668202153897883
