method,n_samples,imp_V0,pval_V0,imp_V1,pval_V1,imp_V2,pval_V2,imp_V3,pval_V3,imp_V4,pval_V4,imp_V5,pval_V5,imp_V6,pval_V6,imp_V7,pval_V7,imp_V8,pval_V8,imp_V9,pval_V9,imp_V10,pval_V10,imp_V11,pval_V11,imp_V12,pval_V12,imp_V13,pval_V13,imp_V14,pval_V14,imp_V15,pval_V15,imp_V16,pval_V16,imp_V17,pval_V17,imp_V18,pval_V18,imp_V19,pval_V19,imp_V20,pval_V20,imp_V21,pval_V21,imp_V22,pval_V22,imp_V23,pval_V23,imp_V24,pval_V24,imp_V25,pval_V25,imp_V26,pval_V26,imp_V27,pval_V27,imp_V28,pval_V28,imp_V29,pval_V29,imp_V30,pval_V30,imp_V31,pval_V31,imp_V32,pval_V32,imp_V33,pval_V33,imp_V34,pval_V34,imp_V35,pval_V35,imp_V36,pval_V36,imp_V37,pval_V37,imp_V38,pval_V38,imp_V39,pval_V39,imp_V40,pval_V40,imp_V41,pval_V41,imp_V42,pval_V42,imp_V43,pval_V43,imp_V44,pval_V44,imp_V45,pval_V45,imp_V46,pval_V46,imp_V47,pval_V47,imp_V48,pval_V48,imp_V49,pval_V49
0.5*CPI,30,-8.680600290889198e-06,0.0998724027134523,7.2401688681687e-05,0.02067872763643535,-0.00012194320371892839,0.29687379033146755,4.788020453582751e-06,0.21748138839640058,-1.0756250139798013e-05,0.28522829143513373,-3.925375905419794e-06,0.3302699758158274,2.4172963513806384e-05,0.09689844802653577,-1.4812318240863075e-07,0.24169165936173073,-3.151531813692173e-05,0.29574582869103944,3.191725947191317e-05,0.24163578975470967,1.1553188681956992e-05,0.09921320729286819,-2.955983319192606e-06,0.3567430128832443,-3.697371372075558e-05,0.30859789632365464,1.9626483953504842e-05,0.2109083664690009,3.634962020936225e-05,0.30611489091134825,-6.038161104067329e-06,0.23767954832518404,1.0726154298920212e-05,0.14236664960979195,-3.871160347846133e-06,0.2316868776650145,1.577062859647275e-05,0.26609706527743954,-1.4042275326103418e-05,0.27079344673775185,5.7615467393132054e-05,0.10973146623739638,-1.1496104655392943e-05,0.2071003656913485,-1.5343435860456937e-05,0.26130732370428444,7.891098450120946e-06,0.253944479151532,8.744104969351175e-05,0.19727778921037697,-3.848997638601369e-06,0.3671411519683029,1.527642393977411e-05,0.24049335343138625,-4.263270323303932e-05,0.3274642836063345,-1.0534880062277652e-05,0.21197301914270428,-1.792274484991518e-05,0.24253790353457036,7.445679401531578e-05,0.13621555455785195,4.10431947729295e-06,0.28294870875551537,7.664824243693197e-06,0.1714858754300751,-1.552586233538401e-05,0.22035204927813362,1.9581384960774105e-05,0.18645803718917586,-5.160226386796489e-05,0.28391424744335647,-3.4715628098618798e-06,0.2899468033463592,5.534746091081223e-05,0.2542235000043014,6.824612366667511e-05,0.21171768729074092,-2.116322624600722e-05,0.24607921318008577,-7.0953438403360276e-06,0.23841804681536358,-1.59174535536497e-05,0.3729783049015612,-8.093289098450792e-05,0.3983581385469309,2.1057901982915866e-05,0.29004435081899393,-4.7416936036972e-05,0.30138247504188137,1.977817732457214e-05,0.2468160992844231,-5.430219603392644e-06,0.3378996229121071,-4.968451125777132e-05,0.37371098841713246,6.080071452476119e-05,0.2847310566981505,9.378054017433276e-06,0.2218670153081025
0.5*CPI,50,0.04722320222898956,0.003940212015550875,0.05185286259863877,0.0004987353866789132,0.008959284337828024,0.08413570629883786,0.000726462649203842,0.2413115966339451,-2.044036065227163e-05,0.15129067049979347,0.0005739634044035932,0.0676577358967358,-0.0017700620751598423,0.34933911810867746,0.004376196713543245,0.2181525272035068,-0.0006164225654776413,0.1737981299942014,-0.0002951542793877069,0.3944228187413199,-0.0019851836641124176,0.40560084574927524,0.0003745259606417825,0.21433609544362575,-0.0003139869606909755,0.21294703123984493,0.004913053078359283,0.20292069428753332,-0.004185129338915238,0.3416174917414375,-0.0009384008433567981,0.3327700935387113,-0.002341593186924025,0.3113279668953466,-0.008868195940635643,0.32645700747457523,-0.003059615185653133,0.2661367248777057,-0.0013564796450389576,0.3036503817396501,0.0010615311144404366,0.1878923148108589,-0.002754671133845522,0.3219113349253318,-0.0004187257572452834,0.24160528115846264,-0.0005242368639654015,0.3202489451632585,-0.001143559588307387,0.2991069814461519,-0.012326458081223745,0.47126016060886533,-0.0005958626368723737,0.3771176723679311,0.001292402666037182,0.25222636916761576,0.0010378049804300557,0.31881879796372004,-0.0032278180732689303,0.27465227354933797,-0.004913896254732358,0.33426990585436045,0.0005775747017779511,0.18366437584376405,-0.0005175587000535763,0.28829949512764175,0.0010313313750796437,0.35011402893990795,0.00027880977425963555,0.37538185978753,-0.002928046982540536,0.2668241685071483,-0.0018631179140092882,0.21693102784769913,-0.004034294520930338,0.43595616795722125,-0.0014230869318039845,0.30496255433871555,-0.005500555574527452,0.19472468342263838,0.0019601713370058604,0.19630328155595272,-0.002763485433136625,0.2746991313785269,-0.0036984282981441263,0.30475610848042056,-0.0026343066667811567,0.3736802791087436,-0.013447088332464925,0.34392742745028443,-0.004786821627464815,0.37944050621930414,-2.8257390712828624e-05,0.24100303466882805,-0.0014878794441942483,0.23170841129880324,-0.004977737796862788,0.3497735838332125,-0.0037681767419486074,0.35926453599796504
0.5*CPI,100,0.22719029623415993,0.000784466865630385,0.1368149868399573,0.00034454279791264403,0.009832569952880827,0.2002307059053347,0.012531841768268291,0.17669500104590125,-0.003593955165643917,0.218247120877849,0.0017040199088752598,0.321360998200241,0.006391419455931521,0.2685847083785591,0.002963563417891767,0.14178300289325416,-0.00768148499129017,0.32736648457902007,0.0017851868906867425,0.24828317226902766,0.001541114207174152,0.25609645918161933,-0.008904098646030029,0.285568249809927,8.408020213870326e-05,0.13525075650856078,-0.02186904255400487,0.33702393023067095,-0.003065267813241088,0.19227716302308062,0.0012841682526842904,0.17448046290427383,0.0009690992975828869,0.3276883937586577,-0.0006603300890513136,0.3120396511796292,0.0004834276552910072,0.29773487162893425,0.004686160086603262,0.23979734932295063,0.002944321946473365,0.13644725129502605,-0.004298133284463982,0.41652093453993483,-0.0033020971366042196,0.38532289110059936,-0.019690650295359012,0.3424540610213851,-0.005360047016866432,0.3834255014122845,-0.002596706829766329,0.23549459076629153,-0.0003011737071064835,0.248901966925522,0.013050808879832876,0.2168349235888316,-0.000745569574429191,0.3854257345445562,0.0024639575265611733,0.3325229901057039,0.008525308811640986,0.3326711650533166,-0.006117694612705293,0.29956830967097436,-0.001693653185430837,0.35640134190160405,-0.011384437640786147,0.2542389302585641,-0.0033498129782569947,0.3191840723395742,0.00022629089611981415,0.20718701169223264,-0.008709623500672418,0.24674951042942317,-0.0014029008980009968,0.4105776894589845,-0.008846480666922773,0.46678443158243116,0.005223836751611175,0.20236123626254826,0.0025720929105754655,0.17926921262012002,0.00960180813209549,0.22660287057767992,-0.000868012083357729,0.22430796097346462,-0.00031376086569077753,0.31887135985642456,-0.0023210970707982,0.4032703113876767,-0.0039097234840859375,0.4670700096072715,-0.006477791617412569,0.36787023801982743,-0.004614941272629962,0.14723068462074465,0.002584900460954909,0.1924395144250295,-0.009718800690668794,0.3351749570480891
0.5*CPI,200,0.2042051833735412,4.579432824055408e-06,0.07180974776425776,9.424003862446164e-05,0.00637828243056125,0.18992875106890855,0.0038528217990783887,0.23849308408547598,-0.0024900364069176274,0.371255820456323,0.0019023144116198237,0.19310382904262693,0.0028213009753133757,0.18925815972761748,-0.000321838830026782,0.26096609321455716,-0.001740647570812102,0.1896778318153092,0.0004417936599440347,0.37342020212905863,0.0011079211469318248,0.2148035928189325,0.002237056082024477,0.2362326394795008,-0.004472732164112564,0.4020857980346191,0.0003611568686673715,0.3516363625802953,0.0002969837797946319,0.2012468333650435,0.00016383496337332013,0.13884651691444988,0.0006021256627333222,0.3692906337924945,-0.00373590953433578,0.22035192174514476,0.0003623223827555475,0.21259755133664196,-0.001365181336734081,0.36571580479222726,-1.7219483950088173e-05,0.22359209748941683,-0.0021760149931552065,0.24636682272138974,-0.00021119325287093183,0.3249763455986348,-0.0018914668519374128,0.36588004238974237,0.004678963915520093,0.22350849357462224,0.000305206753952213,0.18742299112522132,0.0002659295011437923,0.3017166713501904,-0.0010391384484467827,0.2835574099968398,-0.00041244608618462125,0.2929915969089615,-0.0014790954285384603,0.2726969616936481,0.002723129789478013,0.30215971848881373,-0.003822274698105161,0.3630909503106937,7.596928934882896e-05,0.31737176012841417,0.002316948278607684,0.23827966996842995,-0.015350810064917324,0.31962398627004907,0.000751658241792351,0.09954233552060067,0.0003694681028539057,0.31893916626579144,-0.006869083390681484,0.34291795110816975,-0.001799890987268543,0.42648502231468405,-0.0034726290663991766,0.2957233468934654,-0.0004621122555165305,0.27150552601380107,-0.00015536497446682566,0.30542508502450116,-0.002205386659937772,0.30219469024874746,-0.0015102514282642682,0.33764591196518895,0.0004984286714550907,0.28470091544058296,-0.0005319643093954366,0.2896128113021794,0.0002976329671920722,0.10592642216550952,0.002312861130041155,0.15068673781481762,-0.003829533314561928,0.3581614326149558,0.0005742573675946968,0.30185004590936004
0.5*CPI,300,0.16646186491071382,1.9822391233299386e-09,0.1939123624974873,5.293822857650331e-06,0.013860793953919913,0.15841269202776634,0.003773417232741235,0.16147043888451543,-0.004253689030580147,0.42674379460781253,-0.010695952690412748,0.32613189876463505,-0.0004871254313607178,0.26298536112908444,0.0008871498923170424,0.2494921348154313,0.0009615930210776948,0.17781928296903562,0.00043221571779664364,0.22573738769329085,-0.005110415903673832,0.4420435303413587,0.0009374236753156743,0.3099011897635569,0.002447625688799586,0.29382296329523366,-0.003756007715564363,0.34486183976881823,-0.002648991570160386,0.36877146951980744,0.0019307235458059313,0.2202878598840715,-0.0016138893763526134,0.41739729503482115,0.0005538273380745803,0.29603815868741123,0.013096135823490238,0.23899087190005355,0.0012955661558873965,0.27742555758250487,-0.008078323093049719,0.32298572424188593,0.0004422904497842162,0.13790221068017583,-0.0019967103047953644,0.18517468072194185,-0.0038930471578841968,0.26812132762263613,-0.0034471491535551482,0.3690507299053104,-0.004664556825311898,0.35500631485802514,0.0007570229914963514,0.3290735498219558,0.0008097662094777439,0.307911928256558,0.004539867936757129,0.22163897208054656,0.011056935404512941,0.2661616197022727,-0.005446719141201235,0.3151575139387949,0.0010315136088373214,0.34172383717358834,0.007604576560244419,0.20278713821879052,-0.008447784884576471,0.3374659166749089,-0.0020320735647437133,0.2391095434374409,-0.00926230688876253,0.38443034388348185,0.0016245347911163423,0.2828430372300793,0.0010030487480937422,0.2742034117374882,-0.0036929834888107735,0.3734998447170752,-0.002363134687475825,0.3894922489721975,-0.0007048777729155141,0.2738133175487,-0.001842141783011327,0.21496039816207277,0.0122171138425803,0.310757135257814,-0.001437962564845484,0.257428222832499,-0.011395083474008472,0.4739834805967236,-0.0017854371711811465,0.3296895008413737,-0.0030669644427462578,0.2031751305976234,0.0027459275403497805,0.3319106710629214,0.00038963423236450966,0.18453777616691763,0.005167922101645176,0.22768258888525084
0.5*CPI,700,0.8115891404832569,6.985730797364966e-26,0.3696894181337333,2.5724696875872567e-17,0.002141734194510073,0.08608441742711143,0.00043142572138947933,0.17204744712253492,-0.002495430856457227,0.2795771662775496,-0.0035944013775933265,0.26260547982552396,0.0005732451692657403,0.16208229987161737,0.000654500084214039,0.2685414336636505,0.0010023421745011768,0.16041703791910486,-0.0004697561746917474,0.4278542281190652,0.0007088437132728083,0.358442224676793,-0.001963834171145307,0.3195997007449535,-0.0010268485294382382,0.29294129163130955,-0.0018962353094381793,0.22607729099717344,0.0017658102207914654,0.2546028807634779,-0.0016496213174241145,0.2896686434256922,-0.0016107001440935655,0.33043201646917164,0.0019056151356581985,0.2623854087433267,-0.0012821381040840243,0.42305262741608574,-0.000632761620205521,0.33037926631182074,0.0007979884933222351,0.20286915942566436,-0.0021493012662064676,0.32386841811484923,-0.00090117837667817,0.3084178515047616,-0.0017396062759028434,0.38148097980166346,-0.0005123783641403555,0.2576153461571382,-0.0006994254121952321,0.44837296575756264,-0.0005596872079413635,0.34002427427465676,-0.0014300694159666404,0.40655813452041367,-0.0007343179900351969,0.44122296539739825,0.0002425591620091682,0.2518474376494002,-0.0008977091359146283,0.1972897163521134,-0.0006043427419633948,0.38190484082630327,0.0001287940737011494,0.3578470309368733,-0.0003183845294039224,0.4174828057634662,-0.004565646177252136,0.2809979773815256,0.0009737354762297873,0.12520897188639046,0.00040068463590096416,0.23900326543173125,0.0022308697492798746,0.1784689818579721,-0.0030226796974502992,0.4789941447485769,0.00036882248127791437,0.2207674477902245,-0.0018448513860049788,0.2644225382897418,-0.0006485095453464647,0.336776901670944,-0.0018972549373548813,0.33863623338925564,4.529614826463516e-05,0.27779129050830303,-0.0006189802485039142,0.4045661142537741,0.0037367319908571065,0.21340392400334285,0.0010351153729634742,0.24699723115331415,-0.002674369462181755,0.2830885888258386,-0.000916583538672165,0.4547702916888573,0.001292994716795064,0.37491702484867134
PFI,30,-8.869856043645787e-05,0.20058610987648962,0.0004198358749847691,0.042728044310717556,-0.00027501262108374757,0.5674736554991858,8.481460252036417e-05,0.3251241338121173,-0.00010525213601077598,0.5427010860475894,7.142611978337404e-06,0.6121942090866732,8.01593675054265e-05,0.22937961717973393,2.223335758280892e-05,0.3370493458027095,-0.0002017173337753921,0.5375067211980484,0.00015039924522983636,0.3417883479970366,0.0002920554914579207,0.14234922509636522,3.7403883087766806e-05,0.6614678208580618,-0.0002017519591455722,0.6095406690017016,4.89551768222128e-05,0.46464002586176034,-7.37639438812648e-05,0.6757188657750014,-4.3349899140760755e-05,0.5517384581642948,8.43618387443498e-05,0.28126017917371876,3.3193676684892025e-05,0.4625376568851229,3.298485375078226e-05,0.4343427950778735,-0.00010982917136292618,0.527839348098898,0.00015000610427956277,0.30219070738885856,-0.0002229051969472962,0.4623378050327676,-5.6259037322359556e-05,0.5652381768515081,5.018280556020486e-06,0.5016836439292063,0.00029994835608690554,0.45689583501051934,4.8742856655656346e-05,0.6031442428953833,8.971221106840751e-05,0.46505488444134024,-0.00014589301984007717,0.617535433904521,-2.5551860226952896e-05,0.33094517009298297,-0.00011943971990734894,0.44848332178272377,0.0002541618108696665,0.3203575909204797,3.622593990275026e-05,0.5972300430358383,5.2628737381529336e-05,0.4045259510197291,-0.00011897162712573694,0.5384405155469306,2.2016537589854418e-05,0.46221651887287074,-0.0001245123575148607,0.5049947411568037,-2.828871373281858e-05,0.5209517512866197,0.00014021329761399045,0.47659575088307204,0.00030286197594521757,0.2941104863510438,-0.00012622169230327765,0.41327130186375116,4.347184784995194e-06,0.33242561286911765,-4.828768806147667e-05,0.6930201197350163,-0.00024827630966960167,0.7409299481160181,0.0001494825362886744,0.6062813567440315,-0.00020456812900977045,0.5711953451376411,7.584456002238261e-05,0.5228668011954063,-2.3697142157522025e-05,0.7526184249103058,-0.00018957063034281905,0.6392667265600582,0.0003297370186687392,0.5841303572676747,0.00010475678327333089,0.38507112294447976
PFI,50,0.22539939011505644,0.0007745419213646485,0.22929040766096379,0.00038609590912821236,0.08407075355447169,0.04159690840630085,0.0027662281648785595,0.4497877723440468,-0.0014111156240213501,0.28111915191412856,0.0028483724110252174,0.1895174067580621,-0.018288846574973306,0.6724226101244354,0.015310877581272617,0.6295206679751033,0.0002409813467096067,0.653361339831204,-0.0035344583192590327,0.7792212400897407,-0.011130200732753176,0.7057838125636232,-0.00041980449113913616,0.658425863546215,-0.0049323878422652435,0.45194303419024734,0.028190173632434604,0.37334847472041444,-0.023015734705830654,0.6678353262572683,-0.003354858776385995,0.6639677190603612,-0.03865995751995468,0.646308785529822,-0.04632789929064968,0.6211565688762224,-0.008276263095458328,0.5117637374590946,0.0016555905145227915,0.5307897256945429,0.003988519673984424,0.34839978995747667,-0.014553536432250054,0.679262634381056,0.00481108080100083,0.3964126804326443,-0.009056437743810208,0.7331240873801679,-0.0025541326053929764,0.4870040144885043,-0.02987777730702658,0.7703092038556956,-0.006132258700017779,0.7304603992419663,0.0127925606419841,0.430268766347372,0.006820792728580677,0.6733165171497695,-0.015050851257752679,0.36190007676906166,-0.02184201628517723,0.6283453362002949,0.0017853065711336382,0.44877327617672164,-0.0069406156073627615,0.6120483023463976,-0.0010433231021301005,0.7712450205352506,0.0033354451340214452,0.7029491185273808,-0.01081016311620387,0.5605517368799564,-0.006595644515966458,0.4375404733909921,-0.010753216826057845,0.7363777139230061,0.00017960468674960338,0.603780336781627,-0.017548358421854073,0.37395335854191647,0.014514849536884051,0.4242177109483172,-0.0041837192686642296,0.4520668518979625,-0.022610127063825564,0.6279811556326854,-0.011673308177683759,0.6771738373963921,-0.05966994843091454,0.8044349198008953,-0.031106826385906644,0.835615164588867,0.008993916114202093,0.40967373119351114,-0.015201907023993069,0.5061942915225721,-0.024982592392537827,0.6804221118974916,-0.019800873135726874,0.6229148229637727
PFI,100,1.21925859329794,2.6367530988186736e-05,0.8960299980840509,0.0007437047397530544,0.0789675855776624,0.13532968041960408,0.14787342233941556,0.21177182541872008,0.01608963980530157,0.2501095122638366,0.01588718689516932,0.707217133009622,0.013998524080634345,0.6373468057312679,0.027741467189626924,0.44900808974417383,-0.01555592742795124,0.591540633313103,0.005955463574956679,0.5046573502109994,-0.000252410839649533,0.646222909832992,-0.04237696003423582,0.6584925830099667,-0.009786810740093601,0.31533071485933745,-0.15728168189812688,0.7767890683364906,-0.01938179108811511,0.4087616118544706,0.015323625210726497,0.27726751402307637,0.0013912969751724447,0.42872377096090647,-0.03744300470615238,0.8268543702953641,-0.005714119998576529,0.6703728320675398,0.013978648473312956,0.4443270871397999,0.018931536043921202,0.3140735646839592,-0.03429388702585941,0.7390730754459357,0.0034737329472299162,0.6981865461515503,-0.0699673142805692,0.6284630069411323,0.010881205704388228,0.6612644487186125,-0.012476779891708362,0.4505474114733362,0.0012588968967221813,0.4373042307513524,0.10869865922936248,0.4947993098200814,0.00793994022401242,0.6366963797384173,-0.00034638108629737765,0.7517659773462824,0.04384420094954829,0.3942951112512163,-0.016007228580285863,0.500340264082709,-0.0021896000680480554,0.5550927768174618,-0.023191696178958852,0.41620290021709494,-0.010443698673236534,0.5323395275620324,0.004079773627682384,0.21292841020202824,-0.038135975074829596,0.5261494104494482,-0.029171404856700493,0.8186270951219629,-0.06726611965249629,0.7765263671288386,0.06619759336764611,0.3353163243077345,0.005779422439383939,0.353021987950487,0.02090257843499059,0.5901727595657964,-0.002541838060506919,0.5940280463795777,0.0042806998194092226,0.6161369731065248,-0.014847300673854247,0.7295499924928386,-0.0021154611519191902,0.825212489762731,-0.010182960576409647,0.8006821243142794,-0.026509703300237095,0.25001720909491104,0.016000891723309606,0.3740555912215242,-0.0251378070241885,0.6492136760202194
PFI,200,0.6336558403844689,4.56743668000317e-10,0.5094515669773623,3.238443309162926e-07,0.087738669652054,0.31596005870878835,0.024278402082900732,0.1999051583078978,-0.006203274637332861,0.5383462536980252,0.008850671584173762,0.36177795737455704,0.0383872482985503,0.1760636107089044,0.0195856902035322,0.24907745470497256,-0.008023217416778257,0.472806931308282,-0.000897356199107461,0.5688844273640885,0.015726869276301767,0.18824556879095142,0.014010046508487063,0.29891617410270943,-0.009824984104277852,0.5261419719650616,0.011198424940957089,0.506702042310126,0.03612092137466878,0.35388886251371665,0.000179048615284823,0.24213715277292167,0.001096280195200245,0.5025859110564145,-0.010862140357610718,0.3591550645900469,-0.00018632408761946274,0.5480963213580184,-0.006778040636255652,0.8046902583674127,-0.0035754794771939748,0.5285781617723069,0.0008743160126680044,0.30517258403941916,-0.0014378535962891062,0.6504000197972349,-0.010521460701674944,0.6123537282404079,0.06089110272797454,0.5470461753750187,0.0024399169337411602,0.3366927947451745,0.0025064557944291872,0.30703004763557784,-0.0071809434699232726,0.5056469034992215,0.00034282836550019987,0.4654933473303202,-0.008054798175014867,0.5062901130699168,0.013139914529467143,0.6060345953467312,-0.0060677526735570895,0.8233982426986652,0.015000098161936095,0.6456823982496255,0.011601782935909317,0.3869007752568838,-0.04502786104733044,0.5262290210435562,0.0024277177683886594,0.14044804861856217,0.0051711485863406145,0.4848924777022987,-0.009729441997295396,0.5135554012656487,-0.006498654651338952,0.5701952555659623,-0.005355387865160894,0.5643102416525326,0.0007434480403537183,0.5709672734424149,-0.006743808905281836,0.7866089458373253,-0.006788467502593939,0.43907916524913915,0.002701233563811344,0.4207144876695622,0.010013509409805721,0.302261958171021,0.00034819876753371977,0.21795869208670351,-0.007024343445683043,0.3513435616107455,0.013560821271326544,0.21967416207466037,-0.008882201468143822,0.60500356214284,-0.0056639142384187135,0.565188883063998
PFI,300,1.5678195200208829,1.7258700033272243e-13,1.2929013856146654,1.2938608859786868e-08,0.1748942385795504,0.011313043824093198,0.018267024531450935,0.0706680626767736,-0.010958805979214808,0.751983030299201,0.01618692251110356,0.35551313574320115,-0.002875499263845541,0.5586520077640742,0.0022060985358026888,0.27164339182016395,-0.004085234101173467,0.4528590085136456,-0.004119676925604433,0.5166809552671967,-0.00909061329562105,0.6147293239200383,0.0026330827071640323,0.5194422728966402,0.0028044253372774917,0.7356680617929563,-0.01663225687074136,0.7169326155438064,-0.018032490812556565,0.7130982952217588,0.025328773454540775,0.3607455614155922,-0.008775141128653534,0.35945746753010976,0.018563377610510377,0.539707048838333,0.06224050956933244,0.3287532730054116,0.018976279279344265,0.39359222571483515,-0.016781926940121848,0.3853928135466539,0.02196158683724467,0.1822235101820522,0.003182880085794181,0.19363163877119233,-0.022218221893529934,0.5207793561315485,0.003803373708662606,0.39284687049799255,0.0029035225500074337,0.4803975025245007,0.018613505584070395,0.4575820347306956,0.04039385561851542,0.17434243712023628,0.017370474553865294,0.30543973878273845,0.07477084320270312,0.38955814742756323,-0.025358072585305175,0.5697466655229515,0.011101058816866703,0.6033772253526075,0.028290010012246198,0.44772363587328656,-0.04827259237507478,0.6742853286859121,0.004966906816289102,0.12230991463088983,-0.03831927054635837,0.5380156893086744,0.01767732908389797,0.2460715132015995,0.017944141569669798,0.3439027107543917,-0.017706425721700107,0.7171879043384444,0.013567786120588708,0.19915868115635738,0.004655596598560495,0.3845199812515537,0.011838010814192813,0.3902933122529137,0.06048041961986704,0.45587272974836557,0.006522169228438372,0.46566175745950067,-0.02107378699011157,0.8165363713873939,0.028130317851891025,0.3793795059824034,-0.009113771430826634,0.33963165459792066,0.021492360092437084,0.507519654282231,0.005829226772727483,0.5078127779880994,0.016657126347087593,0.4260813923724711
PFI,700,2.702931485265545,9.165682849243111e-38,1.889714865421695,1.1247541277799753e-33,0.08588584270395043,0.0005629272336507789,0.007829018862890906,0.25005800734080685,-8.79484809770086e-05,0.23811513665957795,-0.01034700042949111,0.3695936291591575,-0.00023928394825386399,0.30435570811001345,0.008230656568865884,0.13478721109791622,0.016847174427047397,0.08647286636047445,-0.002154160634489056,0.6312206906824147,-0.0026679164591581995,0.8957145941044955,-0.009018348729766272,0.599710971068291,-0.008203604075362294,0.5105660741410702,-0.00767636509134089,0.3127688813567391,0.0052282175466054764,0.357620938240831,-0.0076269336565158155,0.4704638906902704,0.004014520440492657,0.20726310494933708,0.01011700082372783,0.4215281474459962,-0.0032789967449271705,0.5319430332103393,-0.010176077485600492,0.6557903363143562,0.011236270375007198,0.363620535948315,-0.01387250968000924,0.4548524438563054,-0.003774196304560201,0.5460267544301578,-0.012515738431999546,0.7059434383046398,0.0013445995867446164,0.39176081462955226,-0.0038296029379547443,0.7320476511147228,0.0018100534484380988,0.16446128216957162,-0.00615673213053467,0.6838936270199856,-0.010735390037653728,0.5313102297368896,-0.00033592051662673474,0.4757746514152591,0.00643852531568637,0.36600608809425994,0.0007184436829002572,0.25341071237985985,0.004282709055555991,0.484525821494144,-0.004698822316889409,0.9412016576448006,-0.007065670697695209,0.39003853323852145,0.0029181293137913425,0.08676521203879886,0.007298579700477791,0.11967994370669013,0.013840124240157079,0.2736349782566124,-0.011790636486494649,0.8927175104598555,0.007448188137888561,0.37468236987974346,0.0019096336761736743,0.127842736089879,0.003998160848355136,0.32576443388732296,-0.007781677327676604,0.6071237014078857,-0.002728785626420533,0.8685674854653732,-0.002107395433646075,0.723772388117208,0.0176873468755142,0.26760974009041627,0.009621464071657593,0.2300389349914799,-0.00327728764372906,0.3611625218838222,-0.004614103949165071,0.610670753712515,0.0015954513770172118,0.7972316022046544
LOCO,30,0.40442529649739617,0.39589807088314155,1.1639075038992395,0.3396027791780503,-1.0547694307492097,0.9692120203007828,-0.041005184288469256,0.33225646743266807,2.2528843824246683,0.333290681670546,-1.0883155581244583,0.6664283692871663,1.5511138671845452,0.6630487531198316,1.8768868856269831,0.025780130656418748,4.148067952545381e-05,0.34390924185416805,-1.9526139891976688,0.6666909686391751,1.8314853689336417,0.33210972733566607,-2.1086772677402137,0.6791539357948695,2.047411402179937,0.32438690425037414,-2.4903126313529502,0.3348680381833945,-0.8745322652222668,0.9742039567764604,-0.3071518725903,0.6666568062898587,1.251442212646239,0.33264617485394443,0.0019911901736086894,0.334175545280216,-1.8672773646435108,0.6025235385952171,-0.1305878251519491,0.6706351257269693,-0.5365174572451578,0.6576343504619409,-1.8988265502914472e-06,0.7292639264204972,0.358629883402514,0.3286427335223119,1.2001264625395782,0.33461999179690743,2.0636580161504496,0.6437653556887304,-1.0483275104016265,0.9882281006891451,-2.3062671444850578,0.6666666655672298,1.1603419742966916,0.3312542274316569,-2.461399807057584,0.3399895319184768,1.3413445924737344,0.6666492220784566,1.9979082753348536,0.00022464516657964376,0.3171027376102123,0.0905429887501636,1.8359476548010534,0.332236906508365,-2.342647886551237,0.6666531871475125,2.3660674605111,0.33188314546005504,-0.10417374795781828,0.33971718337592155,-0.9318168899578796,0.3365735413317871,-1.831665263586534,0.3922996633306093,-0.5628246944585175,0.6678702920584834,0.3094396778531843,0.6592341898114842,-2.2763213872536308,0.3387334460233513,-1.2132937062353508,0.6666666622300753,-1.5149033026602663,0.6666666666666666,-0.0006695173706555336,0.5326109227595519,-0.8865051305493874,0.6645146019145037,1.8513653460293351,0.3333127998028421,0.7311960496631582,0.3335997849984032,-2.3664967237638113,0.8511613195240757,1.2970263781565392,0.33333256353085644,0.8546566286468326,0.3352161066296866
